IdCatalogoMonte;NumCatalogo;IdComunidad;IdProvincia;IdMunicipio;IdDemanialMonte;IdTitularidadMonte;Descripcion;Propietario;EsProtector;EsConsorciado
95204;4158056;17;34;231;4;3;Dehesa de Bustocirío;Rafael Martinez Azcoitía;False;
95205;DPH1053;17;34;232;3;1;Dominio Publico Hidraulico;;False;
95206;O_DP_CA/E_1053;17;34;232;4;2;Monte del estado y CCAA no catalogado;;False;
95207;O_DP_EL_1053;17;34;232;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95208;PNC1053;17;34;232;4;3;Monte de particulares sin consorcio o convenio;;False;
95209;DPH1054;17;34;233;3;1;Dominio Publico Hidraulico;;False;
95210;O_DP_CA/E_1054;17;34;233;4;2;Monte del estado y CCAA no catalogado;;False;
95211;O_DP_EL_1054;17;34;233;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95212;PNC1054;17;34;233;4;3;Monte de particulares sin consorcio o convenio;;False;
95213;345;17;34;234;1;1;Páramo y Majada;Ayto. de Villasila de Valdavia;False;
95214;465;17;34;234;1;1;Riberas del Río Valdavia en Villasila de Valdavia;CC.AA. Castilla y León;False;
95215;DPH1055;17;34;234;3;1;Dominio Publico Hidraulico;;False;
95216;O_DP_CA/E_1055;17;34;234;4;2;Monte del estado y CCAA no catalogado;;False;
95217;O_DP_EL_1055;17;34;234;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95218;PNC1055;17;34;234;4;3;Monte de particulares sin consorcio o convenio;;False;
95219;DPH1056;17;34;236;3;1;Dominio Publico Hidraulico;;False;
95220;O_DP_CA/E_1056;17;34;236;4;2;Monte del estado y CCAA no catalogado;;False;
95221;O_DP_EL_1056;17;34;236;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95222;PNC1056;17;34;236;4;3;Monte de particulares sin consorcio o convenio;;False;
95223;DPH1057;17;34;237;3;1;Dominio Publico Hidraulico;;False;
95224;O_DP_CA/E_1057;17;34;237;4;2;Monte del estado y CCAA no catalogado;;False;
95225;O_DP_EL_1057;17;34;237;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95226;PNC1057;17;34;237;4;3;Monte de particulares sin consorcio o convenio;;False;
95227;DPH1058;17;34;238;3;1;Dominio Publico Hidraulico;;False;
95228;O_DP_CA/E_1058;17;34;238;4;2;Monte del estado y CCAA no catalogado;;False;
95229;4259173;17;34;238;4;2;Tablada;Ayuntamiento;False;
95230;O_DP_EL_1058;17;34;238;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95231;PNC1058;17;34;238;4;3;Monte de particulares sin consorcio o convenio;;False;
95232;DPH1059;17;34;240;3;1;Dominio Publico Hidraulico;;False;
95233;O_DP_CA/E_1059;17;34;240;4;2;Monte del estado y CCAA no catalogado;;False;
95234;O_DP_EL_1059;17;34;240;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95235;PNC1059;17;34;240;4;3;Monte de particulares sin consorcio o convenio;;False;
95236;DPH1060;17;34;241;3;1;Dominio Publico Hidraulico;;False;
95237;O_DP_CA/E_1060;17;34;241;4;2;Monte del estado y CCAA no catalogado;;False;
95238;3416003;17;34;241;4;2;Laderas de Villodre;Ayuntamiento de Villodre;False;
95239;O_DP_EL_1060;17;34;241;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95240;PNC1060;17;34;241;4;3;Monte de particulares sin consorcio o convenio;;False;
95241;DPH1061;17;34;242;3;1;Dominio Publico Hidraulico;;False;
95242;O_DP_CA/E_1061;17;34;242;4;2;Monte del estado y CCAA no catalogado;;False;
95243;Pa-3195;17;34;242;4;2;El Soto y Salceda;Ayuntamiento de Villodrigo;False;
95244;O_DP_EL_1061;17;34;242;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95245;PNC1061;17;34;242;4;3;Monte de particulares sin consorcio o convenio;;False;
95246;DPH1062;17;34;243;3;1;Dominio Publico Hidraulico;;False;
95247;O_DP_CA/E_1062;17;34;243;4;2;Monte del estado y CCAA no catalogado;;False;
95248;O_DP_EL_1062;17;34;243;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95249;PNC1062;17;34;243;4;3;Monte de particulares sin consorcio o convenio;;False;
95250;4158035;17;34;243;4;3;Los Llanos;Jose María Junco Calderón;False;
95251;346;17;34;245;1;1;La Cerra;Ayto. de Villota del Páramo;False;
95252;347;17;34;245;1;1;Majadilla;E.L.M. de Villosilla de la Vega;False;
95253;348;17;34;245;1;1;La Mata;Ayto. de Villota del Páramo;False;
95254;482;17;34;245;1;1;El Corco;CC.AA. Castilla y León;False;
95255;486;17;34;245;1;1;Páramo, Raigada y Sotillo;E.L.M. de San Andrés de la Regla;False;
95256;488;17;34;245;1;1;Cerra de San Andrés;E.L.M. de San Andrés de la Regla;False;
95257;DPH1063;17;34;245;3;1;Dominio Publico Hidraulico;;False;
95258;O_DP_CA/E_1063;17;34;245;4;2;Monte del estado y CCAA no catalogado;;False;
95259;Pa-3148;17;34;245;4;2;Las Regueras;Junta Vecinal de Acera de la Vega;False;
95260;O_DP_EL_1063;17;34;245;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95261;PNC1063;17;34;245;4;3;Monte de particulares sin consorcio o convenio;;False;
95262;4167185;17;34;245;4;3;El Corco y los Canonigos;Hermanos Cortes Alvarez de Miranda;False;
95263;DPH1064;17;34;246;3;1;Dominio Publico Hidraulico;;False;
95264;O_DP_CA/E_1064;17;34;246;4;2;Monte del estado y CCAA no catalogado;;False;
95265;O_DP_EL_1064;17;34;246;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95266;PNC1064;17;34;246;4;3;Monte de particulares sin consorcio o convenio;;False;
95267;457;17;34;901;1;1;El Otero;Ayto. de Osorno La Mayor;False;
95268;464;17;34;901;1;1;Riberas del Río Valdavia en Osorno la Mayor;CC.AA. Castilla y León;False;
95269;DPH1065;17;34;901;3;1;Dominio Publico Hidraulico;;False;
95270;O_DP_CA/E_1065;17;34;901;4;2;Monte del estado y CCAA no catalogado;;False;
95271;4258065;17;34;901;4;2;Riberas de Osorno;Ayuntamiento de Osorno la Mayor;False;
95272;4258148;17;34;901;4;2;Riberas de Osorno II;Ayto. de Osorno la Mayor;False;
95273;4267157;17;34;901;4;2;Carrecastrillo;Ayuntamiento de Osorno la Mayor;False;
95274;O_DP_EL_1065;17;34;901;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95275;PNC1065;17;34;901;4;3;Monte de particulares sin consorcio o convenio;;False;
95276;DPH1066;17;34;902;3;1;Dominio Publico Hidraulico;;False;
95277;O_DP_CA/E_1066;17;34;902;4;2;Monte del estado y CCAA no catalogado;;False;
95278;O_DP_EL_1066;17;34;902;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95279;PNC1066;17;34;902;4;3;Monte de particulares sin consorcio o convenio;;False;
95280;264;17;34;903;1;1;El Rey;E.L.M. de Itero Seco;False;
95281;349;17;34;903;1;1;Morcorio;E.L.M. de Villota del Duque;False;
95282;DPH1067;17;34;903;3;1;Dominio Publico Hidraulico;;False;
95283;O_DP_CA/E_1067;17;34;903;4;2;Monte del estado y CCAA no catalogado;;False;
95284;4247104;17;34;903;4;2;Laderas de Loma de Ucieza;Ayuntamiento de Loma de Ucieza;False;
95285;O_DP_EL_1067;17;34;903;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95286;PNC1067;17;34;903;4;3;Monte de particulares sin consorcio o convenio;;False;
95287;474;17;34;904;1;1; Dehesa de Leres y Linares;E.L.M. de Santa María de Valdeprado;False;
95288;DPH1068;17;34;904;3;1;Dominio Publico Hidraulico;;False;
95289;O_DP_CA/E_1068;17;34;904;4;2;Monte del estado y CCAA no catalogado;;False;
95290;O_DP_EL_1068;17;34;904;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95291;PNC1068;17;34;904;4;3;Monte de particulares sin consorcio o convenio;;False;
95292;DPH1069;17;37;1;3;1;Dominio Publico Hidraulico;;False;
95293;O_DP_CA/E_1069;17;37;1;4;2;Monte del estado y CCAA no catalogado;;False;
95294;O_DP_EL_1069;17;37;1;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95295;PNC1069;17;37;1;4;3;Monte de particulares sin consorcio o convenio;;False;
95296;DPH1070;17;37;2;3;1;Dominio Publico Hidraulico;;False;
95297;O_DP_CA/E_1070;17;37;2;4;2;Monte del estado y CCAA no catalogado;;False;
95298;O_DP_EL_1070;17;37;2;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95299;PNC1070;17;37;2;4;3;Monte de particulares sin consorcio o convenio;;False;
95300;DPH1071;17;37;3;3;1;Dominio Publico Hidraulico;;False;
95301;O_DP_CA/E_1071;17;37;3;4;2;Monte del estado y CCAA no catalogado;;False;
95302;O_DP_EL_1071;17;37;3;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95303;PNC1071;17;37;3;4;3;Monte de particulares sin consorcio o convenio;;False;
95304;DPH1072;17;37;4;3;1;Dominio Publico Hidraulico;;False;
95305;O_DP_CA/E_1072;17;37;4;4;2;Monte del estado y CCAA no catalogado;;False;
95306;O_DP_EL_1072;17;37;4;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95307;PNC1072;17;37;4;4;3;Monte de particulares sin consorcio o convenio;;False;
95308;DPH1073;17;37;5;3;1;Dominio Publico Hidraulico;;False;
95309;O_DP_CA/E_1073;17;37;5;4;2;Monte del estado y CCAA no catalogado;;False;
95310;O_DP_EL_1073;17;37;5;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95311;PNC1073;17;37;5;4;3;Monte de particulares sin consorcio o convenio;;False;
95312;DPH1074;17;37;6;3;1;Dominio Publico Hidraulico;;False;
95313;O_DP_CA/E_1074;17;37;6;4;2;Monte del estado y CCAA no catalogado;;False;
95314;O_DP_EL_1074;17;37;6;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95315;PNC1074;17;37;6;4;3;Monte de particulares sin consorcio o convenio;;False;
95316;DPH1075;17;37;7;3;1;Dominio Publico Hidraulico;;False;
95317;O_DP_CA/E_1075;17;37;7;4;2;Monte del estado y CCAA no catalogado;;False;
95318;O_DP_EL_1075;17;37;7;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95319;PNC1075;17;37;7;4;3;Monte de particulares sin consorcio o convenio;;False;
95320;DPH1076;17;37;8;3;1;Dominio Publico Hidraulico;;False;
95321;O_DP_CA/E_1076;17;37;8;4;2;Monte del estado y CCAA no catalogado;;False;
95322;O_DP_EL_1076;17;37;8;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95323;PNC1076;17;37;8;4;3;Monte de particulares sin consorcio o convenio;;False;
95324;DPH1077;17;37;9;3;1;Dominio Publico Hidraulico;;False;
95325;O_DP_CA/E_1077;17;37;9;4;2;Monte del estado y CCAA no catalogado;;False;
95326;O_DP_EL_1077;17;37;9;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95327;PNC1077;17;37;9;4;3;Monte de particulares sin consorcio o convenio;;False;
95328;48;17;37;10;1;1;Las Batuecas;Ayto. de La Alberca;False;
95329;DPH1078;17;37;10;3;1;Dominio Publico Hidraulico;;False;
95330;O_DP_CA/E_1078;17;37;10;4;2;Monte del estado y CCAA no catalogado;;False;
95331;O_DP_EL_1078;17;37;10;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95332;PNC1078;17;37;10;4;3;Monte de particulares sin consorcio o convenio;;False;
95333;DPH1079;17;37;11;3;1;Dominio Publico Hidraulico;;False;
95334;O_DP_CA/E_1079;17;37;11;4;2;Monte del estado y CCAA no catalogado;;False;
95335;O_DP_EL_1079;17;37;11;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95336;PNC1079;17;37;11;4;3;Monte de particulares sin consorcio o convenio;;False;
95337;DPH1080;17;37;12;3;1;Dominio Publico Hidraulico;;False;
95338;O_DP_CA/E_1080;17;37;12;4;2;Monte del estado y CCAA no catalogado;;False;
95339;O_DP_EL_1080;17;37;12;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95340;PNC1080;17;37;12;4;3;Monte de particulares sin consorcio o convenio;;False;
95341;DPH1081;17;37;13;3;1;Dominio Publico Hidraulico;;False;
95342;O_DP_CA/E_1081;17;37;13;4;2;Monte del estado y CCAA no catalogado;;False;
95343;O_DP_EL_1081;17;37;13;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95344;PNC1081;17;37;13;4;3;Monte de particulares sin consorcio o convenio;;False;
95345;DPH1082;17;37;14;3;1;Dominio Publico Hidraulico;;False;
95346;O_DP_CA/E_1082;17;37;14;4;2;Monte del estado y CCAA no catalogado;;False;
95347;O_DP_EL_1082;17;37;14;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95348;PNC1082;17;37;14;4;3;Monte de particulares sin consorcio o convenio;;False;
95349;DPH1083;17;37;15;3;1;Dominio Publico Hidraulico;;False;
95350;O_DP_CA/E_1083;17;37;15;4;2;Monte del estado y CCAA no catalogado;;False;
95351;O_DP_EL_1083;17;37;15;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95352;PNC1083;17;37;15;4;3;Monte de particulares sin consorcio o convenio;;False;
95353;DPH1084;17;37;16;3;1;Dominio Publico Hidraulico;;False;
95354;O_DP_CA/E_1084;17;37;16;4;2;Monte del estado y CCAA no catalogado;;False;
95355;O_DP_EL_1084;17;37;16;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95356;PNC1084;17;37;16;4;3;Monte de particulares sin consorcio o convenio;;False;
95357;DPH1085;17;37;17;3;1;Dominio Publico Hidraulico;;False;
95358;O_DP_CA/E_1085;17;37;17;4;2;Monte del estado y CCAA no catalogado;;False;
95359;O_DP_EL_1085;17;37;17;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95360;PNC1085;17;37;17;4;3;Monte de particulares sin consorcio o convenio;;False;
95361;DPH1086;17;37;18;3;1;Dominio Publico Hidraulico;;False;
95362;O_DP_CA/E_1086;17;37;18;4;2;Monte del estado y CCAA no catalogado;;False;
95363;O_DP_EL_1086;17;37;18;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95364;PNC1086;17;37;18;4;3;Monte de particulares sin consorcio o convenio;;False;
95365;DPH1087;17;37;19;3;1;Dominio Publico Hidraulico;;False;
95366;O_DP_CA/E_1087;17;37;19;4;2;Monte del estado y CCAA no catalogado;;False;
95367;O_DP_EL_1087;17;37;19;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95368;PNC1087;17;37;19;4;3;Monte de particulares sin consorcio o convenio;;False;
95369;DPH1088;17;37;20;3;1;Dominio Publico Hidraulico;;False;
95370;O_DP_CA/E_1088;17;37;20;4;2;Monte del estado y CCAA no catalogado;;False;
95371;O_DP_EL_1088;17;37;20;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95372;PNC1088;17;37;20;4;3;Monte de particulares sin consorcio o convenio;;False;
95373;DPH1089;17;37;21;3;1;Dominio Publico Hidraulico;;False;
95374;O_DP_CA/E_1089;17;37;21;4;2;Monte del estado y CCAA no catalogado;;False;
95375;O_DP_EL_1089;17;37;21;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95376;PNC1089;17;37;21;4;3;Monte de particulares sin consorcio o convenio;;False;
95377;DPH1090;17;37;22;3;1;Dominio Publico Hidraulico;;False;
95378;O_DP_CA/E_1090;17;37;22;4;2;Monte del estado y CCAA no catalogado;;False;
95379;O_DP_EL_1090;17;37;22;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95380;PNC1090;17;37;22;4;3;Monte de particulares sin consorcio o convenio;;False;
95381;DPH1091;17;37;23;3;1;Dominio Publico Hidraulico;;False;
95382;O_DP_CA/E_1091;17;37;23;4;2;Monte del estado y CCAA no catalogado;;False;
95383;O_DP_EL_1091;17;37;23;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95384;PNC1091;17;37;23;4;3;Monte de particulares sin consorcio o convenio;;False;
95385;DPH1092;17;37;24;3;1;Dominio Publico Hidraulico;;False;
95386;O_DP_CA/E_1092;17;37;24;4;2;Monte del estado y CCAA no catalogado;;False;
95387;O_DP_EL_1092;17;37;24;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95388;PNC1092;17;37;24;4;3;Monte de particulares sin consorcio o convenio;;False;
95389;DPH1093;17;37;25;3;1;Dominio Publico Hidraulico;;False;
95390;O_DP_CA/E_1093;17;37;25;4;2;Monte del estado y CCAA no catalogado;;False;
95391;O_DP_EL_1093;17;37;25;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95392;PNC1093;17;37;25;4;3;Monte de particulares sin consorcio o convenio;;False;
95393;DPH1094;17;37;26;3;1;Dominio Publico Hidraulico;;False;
95394;O_DP_CA/E_1094;17;37;26;4;2;Monte del estado y CCAA no catalogado;;False;
95395;O_DP_EL_1094;17;37;26;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95396;PNC1094;17;37;26;4;3;Monte de particulares sin consorcio o convenio;;False;
95397;Sa-3051;17;37;26;4;3;Cuarto de Abajo o del Rio;Feliciano Hernandez Miguel;False;
95398;DPH1095;17;37;27;3;1;Dominio Publico Hidraulico;;False;
95399;O_DP_CA/E_1095;17;37;27;4;2;Monte del estado y CCAA no catalogado;;False;
95400;O_DP_EL_1095;17;37;27;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95401;PNC1095;17;37;27;4;3;Monte de particulares sin consorcio o convenio;;False;
95402;DPH1096;17;37;28;3;1;Dominio Publico Hidraulico;;False;
95403;O_DP_CA/E_1096;17;37;28;4;2;Monte del estado y CCAA no catalogado;;False;
95404;O_DP_EL_1096;17;37;28;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95405;PNC1096;17;37;28;4;3;Monte de particulares sin consorcio o convenio;;False;
95406;DPH1097;17;37;29;3;1;Dominio Publico Hidraulico;;False;
95407;O_DP_CA/E_1097;17;37;29;4;2;Monte del estado y CCAA no catalogado;;False;
95408;O_DP_EL_1097;17;37;29;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95409;PNC1097;17;37;29;4;3;Monte de particulares sin consorcio o convenio;;False;
95410;DPH1098;17;37;30;3;1;Dominio Publico Hidraulico;;False;
95411;O_DP_CA/E_1098;17;37;30;4;2;Monte del estado y CCAA no catalogado;;False;
95412;O_DP_EL_1098;17;37;30;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95413;PNC1098;17;37;30;4;3;Monte de particulares sin consorcio o convenio;;False;
95414;DPH1099;17;37;31;3;1;Dominio Publico Hidraulico;;False;
95415;O_DP_CA/E_1099;17;37;31;4;2;Monte del estado y CCAA no catalogado;;False;
95416;O_DP_EL_1099;17;37;31;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95417;PNC1099;17;37;31;4;3;Monte de particulares sin consorcio o convenio;;False;
95418;DPH1100;17;37;32;3;1;Dominio Publico Hidraulico;;False;
95419;O_DP_CA/E_1100;17;37;32;4;2;Monte del estado y CCAA no catalogado;;False;
95420;O_DP_EL_1100;17;37;32;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95421;PNC1100;17;37;32;4;3;Monte de particulares sin consorcio o convenio;;False;
95422;DPH1101;17;37;33;3;1;Dominio Publico Hidraulico;;False;
95423;O_DP_CA/E_1101;17;37;33;4;2;Monte del estado y CCAA no catalogado;;False;
95424;O_DP_EL_1101;17;37;33;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95425;PNC1101;17;37;33;4;3;Monte de particulares sin consorcio o convenio;;False;
95426;DPH1102;17;37;34;3;1;Dominio Publico Hidraulico;;False;
95427;O_DP_CA/E_1102;17;37;34;4;2;Monte del estado y CCAA no catalogado;;False;
95428;O_DP_EL_1102;17;37;34;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95429;PNC1102;17;37;34;4;3;Monte de particulares sin consorcio o convenio;;False;
95430;DPH1103;17;37;35;3;1;Dominio Publico Hidraulico;;False;
95431;O_DP_CA/E_1103;17;37;35;4;2;Monte del estado y CCAA no catalogado;;False;
95432;O_DP_EL_1103;17;37;35;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95433;PNC1103;17;37;35;4;3;Monte de particulares sin consorcio o convenio;;False;
95434;DPH1104;17;37;36;3;1;Dominio Publico Hidraulico;;False;
95435;O_DP_CA/E_1104;17;37;36;4;2;Monte del estado y CCAA no catalogado;;False;
95436;O_DP_EL_1104;17;37;36;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95437;PNC1104;17;37;36;4;3;Monte de particulares sin consorcio o convenio;;False;
95438;DPH1105;17;37;37;3;1;Dominio Publico Hidraulico;;False;
95439;O_DP_CA/E_1105;17;37;37;4;2;Monte del estado y CCAA no catalogado;;False;
95440;3716002;17;37;37;4;2;Hocino Grande;La Atalaya, Ayuntamiento;False;
95441;O_DP_EL_1105;17;37;37;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95442;PNC1105;17;37;37;4;3;Monte de particulares sin consorcio o convenio;;False;
95443;DPH1106;17;37;38;3;1;Dominio Publico Hidraulico;;False;
95444;O_DP_CA/E_1106;17;37;38;4;2;Monte del estado y CCAA no catalogado;;False;
95445;O_DP_EL_1106;17;37;38;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95446;PNC1106;17;37;38;4;3;Monte de particulares sin consorcio o convenio;;False;
95447;DPH1107;17;37;39;3;1;Dominio Publico Hidraulico;;False;
95448;O_DP_CA/E_1107;17;37;39;4;2;Monte del estado y CCAA no catalogado;;False;
95449;O_DP_EL_1107;17;37;39;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95450;PNC1107;17;37;39;4;3;Monte de particulares sin consorcio o convenio;;False;
95451;DPH1108;17;37;40;3;1;Dominio Publico Hidraulico;;False;
95452;O_DP_CA/E_1108;17;37;40;4;2;Monte del estado y CCAA no catalogado;;False;
95453;O_DP_EL_1108;17;37;40;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95454;PNC1108;17;37;40;4;3;Monte de particulares sin consorcio o convenio;;False;
95455;DPH1109;17;37;41;3;1;Dominio Publico Hidraulico;;False;
95456;O_DP_CA/E_1109;17;37;41;4;2;Monte del estado y CCAA no catalogado;;False;
95457;O_DP_EL_1109;17;37;41;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95458;PNC1109;17;37;41;4;3;Monte de particulares sin consorcio o convenio;;False;
95459;DPH1110;17;37;42;3;1;Dominio Publico Hidraulico;;False;
95460;O_DP_CA/E_1110;17;37;42;4;2;Monte del estado y CCAA no catalogado;;False;
95461;O_DP_EL_1110;17;37;42;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95462;PNC1110;17;37;42;4;3;Monte de particulares sin consorcio o convenio;;False;
95463;DPH1111;17;37;44;3;1;Dominio Publico Hidraulico;;False;
95464;O_DP_CA/E_1111;17;37;44;4;2;Monte del estado y CCAA no catalogado;;False;
95465;O_DP_EL_1111;17;37;44;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95466;PNC1111;17;37;44;4;3;Monte de particulares sin consorcio o convenio;;False;
95467;DPH1112;17;37;45;3;1;Dominio Publico Hidraulico;;False;
95468;O_DP_CA/E_1112;17;37;45;4;2;Monte del estado y CCAA no catalogado;;False;
95469;O_DP_EL_1112;17;37;45;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95470;PNC1112;17;37;45;4;3;Monte de particulares sin consorcio o convenio;;False;
95471;DPH1113;17;37;46;3;1;Dominio Publico Hidraulico;;False;
95472;O_DP_CA/E_1113;17;37;46;4;2;Monte del estado y CCAA no catalogado;;False;
95473;O_DP_EL_1113;17;37;46;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95474;PNC1113;17;37;46;4;3;Monte de particulares sin consorcio o convenio;;False;
95475;DPH1114;17;37;47;3;1;Dominio Publico Hidraulico;;False;
95476;O_DP_CA/E_1114;17;37;47;4;2;Monte del estado y CCAA no catalogado;;False;
95477;O_DP_EL_1114;17;37;47;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95478;PNC1114;17;37;47;4;3;Monte de particulares sin consorcio o convenio;;False;
95479;DPH1115;17;37;49;3;1;Dominio Publico Hidraulico;;False;
95480;O_DP_CA/E_1115;17;37;49;4;2;Monte del estado y CCAA no catalogado;;False;
95481;O_DP_EL_1115;17;37;49;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95482;PNC1115;17;37;49;4;3;Monte de particulares sin consorcio o convenio;;False;
95483;DPH1116;17;37;50;3;1;Dominio Publico Hidraulico;;False;
95484;O_DP_CA/E_1116;17;37;50;4;2;Monte del estado y CCAA no catalogado;;False;
95485;O_DP_EL_1116;17;37;50;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95486;PNC1116;17;37;50;4;3;Monte de particulares sin consorcio o convenio;;False;
95487;DPH1117;17;37;51;3;1;Dominio Publico Hidraulico;;False;
95488;O_DP_CA/E_1117;17;37;51;4;2;Monte del estado y CCAA no catalogado;;False;
95489;O_DP_EL_1117;17;37;51;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95490;PNC1117;17;37;51;4;3;Monte de particulares sin consorcio o convenio;;False;
95491;DPH1118;17;37;52;3;1;Dominio Publico Hidraulico;;False;
95492;O_DP_CA/E_1118;17;37;52;4;2;Monte del estado y CCAA no catalogado;;False;
95493;O_DP_EL_1118;17;37;52;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95494;PNC1118;17;37;52;4;3;Monte de particulares sin consorcio o convenio;;False;
95495;DPH1119;17;37;54;3;1;Dominio Publico Hidraulico;;False;
95496;O_DP_CA/E_1119;17;37;54;4;2;Monte del estado y CCAA no catalogado;;False;
95497;O_DP_EL_1119;17;37;54;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95498;PNC1119;17;37;54;4;3;Monte de particulares sin consorcio o convenio;;False;
95499;DPH1120;17;37;55;3;1;Dominio Publico Hidraulico;;False;
95500;O_DP_CA/E_1120;17;37;55;4;2;Monte del estado y CCAA no catalogado;;False;
95501;O_DP_EL_1120;17;37;55;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95502;PNC1120;17;37;55;4;3;Monte de particulares sin consorcio o convenio;;False;
95503;DPH1121;17;37;56;3;1;Dominio Publico Hidraulico;;False;
95504;O_DP_CA/E_1121;17;37;56;4;2;Monte del estado y CCAA no catalogado;;False;
95505;O_DP_EL_1121;17;37;56;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95506;PNC1121;17;37;56;4;3;Monte de particulares sin consorcio o convenio;;False;
95507;DPH1122;17;37;57;3;1;Dominio Publico Hidraulico;;False;
95508;O_DP_CA/E_1122;17;37;57;4;2;Monte del estado y CCAA no catalogado;;False;
95509;O_DP_EL_1122;17;37;57;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95510;PNC1122;17;37;57;4;3;Monte de particulares sin consorcio o convenio;;False;
95511;DPH1123;17;37;58;3;1;Dominio Publico Hidraulico;;False;
95512;O_DP_CA/E_1123;17;37;58;4;2;Monte del estado y CCAA no catalogado;;False;
95513;O_DP_EL_1123;17;37;58;4;2;Monte de Entidad local no catalogado sin consorcio o convenio;;False;
95514;PNC1123;17;37;58;4;3;Monte de particulares sin consorcio o convenio;;False;
95515;DPH1124;17;37;59;3;1;Dominio Publico Hidraulico;;False;
